1881,9
1882,11
1883,9
1884,19
1885,11
1886,9
1887,11
1888,15
1889,13
1890,13
1891,15
1892,13
1893,13
1894,11
1895,9
1896,9
1897,19
1898,11
1899,15
1900,19
1901,25
1902,9
1903,11
1904,13
1905,13
1906,13
1907,13
1908,21
1909,13
1910,27
1911,19
1912,9
1913,15
1914,15
1915,9
1916,25
1917,13
1918,15
1919,11
1920,13
1921,19
1922,15
1923,11
1924,9
1925,13
1926,9
1927,11
1928,9
1929,13
1930,21
1931,11
1932,11
1933,15
1934,13
1935,11
1936,15
1937,19
1938,11
1939,11
1940,25
1941,19
1942,17
1943,17
1944,9
1945,17
1946,11
1947,9
1948,17
1949,15
1950,11
1951,15
1952,17
1953,13
1954,17
1955,9
1956,9
1957,15
1958,13
1959,15
1960,15
1961,9
1962,17
1963,17
1964,17
1965,11
1966,13
1967,13
1968,25
1969,9
1970,17
1971,9
1972,13
1973,21
1974,11
1975,11
1976,11
1977,11
1978,9
1979,13
1980,15
1981,15
1982,19
1983,17
1984,11
1985,13
1986,11
1987,11
1988,9
1989,11
1990,11
1991,15
1992,11
1993,11
1994,13
1995,19
1996,15
1997,11
1998,15
1999,11
2000,15
2001,17
2002,17
2003,19
2004,11
2005,15
2006,19
2007,9
2008,15
2009,11
2010,17
2011,17
2012,15
2013,17
2014,17
2015,21
2016,11
2017,13
2018,11
2019,15
2020,11
2021,9
2022,15
2023,15
2024,13
2025,17
2026,9
2027,15
2028,11
2029,11
2030,15
2031,13
2032,11
2033,13
2034,11
2035,17
2036,13
2037,9
2038,13
2039,9
2040,19
2041,9
2042,9
2043,11
2044,11
2045,15
2046,15
2047,17
2048,15
2049,21
2050,13
2051,19
2052,15
2053,11
2054,9
2055,11
2056,17
2057,17
2058,17
2059,21
2060,11
2061,11
2062,17
2063,15
2064,15
2065,9
2066,13
2067,9
2068,25
2069,11
2070,23
2071,13
2072,13
2073,15
2074,11
2075,15
2076,9
2077,21
2078,11
2079,21
2080,11
2081,15
2082,13
2083,17
2084,11
2085,9
2086,15
2087,15
2088,11
2089,15
2090,11
2091,13
2092,17
2093,9
2094,15
2095,11
2096,9
2097,13
2098,17
2099,21
2100,13
2101,15
2102,11
2103,11
2104,11
2105,13
2106,23
2107,13
2108,25
2109,11
2110,9
2111,13
2112,11
2113,15
2114,23
2115,15
2116,15
2117,9
2118,11
2119,11
2120,9
2121,13
2122,13
2123,19
2124,17
2125,11
2126,11
2127,9
2128,15
2129,23
2130,27
2131,11
2132,11
2133,15
2134,17
2135,11
2136,17
2137,13
2138,19
2139,21
2140,17
2141,15
2142,35
2143,11
2144,13
2145,11
2146,9
2147,9
2148,9
2149,15
2150,9
2151,11
2152,11
2153,13
2154,21
2155,11
2156,17
2157,13
2158,11
2159,13
2160,9
2161,17
2162,9
2163,13
2164,11
2165,11
2166,11
2167,19
2168,17
2169,13
2170,9
2171,15
2172,9
2173,19
2174,15
2175,9
2176,27
2177,9
2178,13
2179,29
2180,21
2181,13
2182,11
2183,17
2184,11
2185,13
2186,29
2187,11
2188,11
2189,17
2190,9
2191,21
2192,15
2193,15
2194,25
2195,11
2196,19
2197,11
2198,19
2199,11
2200,13
2201,27
2202,17
2203,13
2204,11
2205,21
2206,27
2207,15
2208,15
2209,13
2210,17
2211,21
2212,13
2213,15
2214,11
2215,19
2216,23
2217,27
2218,13
2219,21
2220,13
2221,11
2222,13
2223,19
2224,15
2225,13
2226,11
2227,13
2228,11
2229,11
2230,11
2231,17
2232,9
2233,11
2234,17
2235,11
2236,11
2237,13
2238,19
2239,15
2240,9
2241,17
2242,17
2243,19
2244,13
2245,11
2246,9
2247,15
2248,13
2249,9
2250,21
2251,17
2252,11
2253,9
2254,11
2255,13
2256,13
2257,9
2258,21
2259,13
2260,11
2261,11
2262,9
2263,19
2264,9
2265,21
2266,17
2267,15
2268,11
2269,15
2270,15
2271,21
2272,17
2273,9
2274,9
2275,13
2276,13
2277,23
2278,9
2279,11
2280,15
2281,19
2282,13
2283,9
2284,15
2285,23
2286,11
2287,13
2288,11
2289,11
2290,9
2291,11
2292,17
2293,17
2294,11
2295,9
2296,15
2297,15
2298,15
2299,27
2300,11
2301,13
2302,13
2303,19
2304,19
2305,11
2306,17
2307,13
2308,11
2309,21
2310,15
2311,11
2312,9
2313,13
2314,11
2315,15
2316,21
2317,15
2318,23
2319,17
2320,9
2321,9
2322,15
2323,11
2324,13
2325,13
2326,15
2327,11
2328,13
2329,11
2330,11
2331,19
2332,9
2333,13
2334,9
2335,17
2336,13
2337,11
2338,11
2339,21
2340,15
2341,11
2342,15
2343,13
2344,17
2345,17
2346,15
2347,17
2348,9
2349,19
2350,13
2351,13
2352,15
2353,15
2354,21
2355,11
2356,11
2357,13
2358,23
2359,37
2360,13
2361,11
2362,15
2363,9
2364,9
2365,11
2366,17
2367,11
2368,9
2369,11
2370,19
2371,17
2372,13
2373,9
2374,17
2375,9
2376,9
2377,11
2378,11
2379,17
2380,11
2381,13
2382,13
2383,9
2384,15
2385,17
2386,13
2387,11
2388,9
2389,25
2390,11
2391,15
2392,11
2393,15
2394,9
2395,15
2396,19
2397,23
2398,13
2399,9
2400,9
2401,13
2402,13
2403,13
2404,19
2405,9
2406,13
2407,13
2408,9
2409,13
2410,9
2411,17
2412,9
2413,13
2414,11
2415,15
2416,13
2417,11
2418,11
2419,19
2420,15
2421,23
2422,9
2423,13
2424,23
2425,13
2426,17
2427,11
2428,23
2429,15
2430,13
2431,11
2432,13
2433,13
2434,17
2435,13
2436,13
2437,9
2438,13
2439,21
2440,25
2441,11
2442,11
2443,13
2444,11
2445,13
2446,19
2447,13
2448,9
2449,17
2450,13
2451,11
2452,15
2453,23
2454,9
2455,9
2456,11
2457,11
2458,17
2459,21
2460,9
2461,15
2462,13
2463,13
2464,11
2465,17
2466,13
2467,15
2468,9
2469,17
2470,13
2471,13
2472,11
2473,13
2474,13
2475,9
2476,21
2477,13
2478,19
2479,13
2480,15
2481,9
2482,9
2483,9
2484,9
2485,13
2486,11
2487,13
2488,15
2489,11
2490,17
2491,9
2492,17
2493,17
2494,15
2495,13
2496,9
2497,21
2498,21
2499,9
2500,11
2501,11
2502,9
2503,17
2504,13
2505,17
2506,13
2507,13
2508,15
2509,11
2510,13
2511,19
2512,19
2513,9
2514,13
2515,9
2516,23
2517,11
2518,9
2519,11
2520,21
2521,9
2522,15
2523,11
2524,21
2525,13
2526,9
2527,13
2528,17
2529,11
2530,21
2531,19
2532,11
2533,19
2534,21
2535,21
2536,11
2537,15
2538,15
2539,11
2540,17
2541,13
2542,9
2543,19
2544,9
2545,13
2546,11
2547,17
2548,11
2549,9
2550,13
2551,9
2552,13
2553,15
2554,17
2555,13
2556,15
2557,15
2558,11
2559,9
2560,9
2561,11
2562,13
2563,11
2564,9
2565,15
2566,13
2567,23
2568,9
2569,13
2570,13
2571,9
2572,13
2573,9
2574,11
2575,9
2576,9
2577,11
2578,17
2579,21
2580,9
2581,13
2582,13
2583,17
2584,13
2585,19
2586,9
2587,11
2588,21
2589,13
2590,15
2591,23
2592,13
2593,19
2594,9
2595,21
2596,19
2597,13
2598,13
2599,9
2600,11
2601,17
2602,11
2603,11
2604,11
2605,17
2606,13
2607,13
2608,9
2609,13
2610,9
2611,15
2612,11
2613,19
2614,15
2615,9
2616,11
2617,25
2618,23
2619,11
2620,15
2621,15
2622,11
2623,17
2624,11
2625,25
2626,17
2627,15
2628,9
2629,13
2630,11
2631,13
2632,9
2633,11
2634,19
2635,15
2636,11
2637,11
2638,19
2639,19
2640,13
2641,27
2642,11
2643,15
2644,13
2645,11
2646,17
2647,11
2648,19
2649,15
2650,11
2651,11
2652,17
2653,11
2654,13
2655,17
2656,15
2657,13
2658,13
2659,21
2660,11
2661,11
2662,9
2663,13
2664,15
2665,25
2666,15
2667,15
2668,31
2669,21
2670,15
2671,11
2672,9
2673,17
2674,9
2675,9
2676,13
2677,13
2678,11
2679,9
2680,13
2681,9
2682,19
2683,9
2684,51
2685,13
2686,15
2687,19
2688,15
2689,21
2690,13
2691,19
2692,15
2693,13
2694,15
2695,11
2696,15
2697,13
2698,15
2699,11
2700,21
2701,13
2702,15
2703,15
2704,15
2705,21
2706,15
2707,15
2708,11
2709,15
2710,13
2711,17
2712,11
2713,9
2714,11
2715,17
2716,13
2717,13
2718,9
2719,13
2720,9
2721,9
2722,21
2723,11
2724,9
2725,15
2726,9
2727,9
2728,11
2729,9
2730,11
2731,13
2732,11
2733,9
2734,11
2735,23
2736,9
2737,9
2738,15
2739,25
2740,9
2741,15
2742,13
2743,13
2744,19
2745,25
2746,11
2747,11
2748,9
2749,23
2750,17
2751,11
2752,17
2753,25
2754,19
2755,17
2756,15
2757,9
2758,19
2759,19
2760,9
2761,15
2762,17
2763,9
2764,15
2765,15
2766,33
2767,21
2768,19
2769,15
2770,9
2771,17
2772,11
2773,13
2774,13
2775,11
2776,19
2777,21
2778,19
2779,11
2780,11
2781,13
2782,13
2783,15
2784,9
2785,13
2786,11
2787,17
2788,11
2789,13
2790,15
2791,21
2792,11
2793,9
2794,25
2795,25
2796,11
2797,13
2798,23
2799,17
2800,9
2801,9
2802,15
2803,9
2804,9
2805,13
2806,9
2807,11
2808,19
2809,11
2810,13
2811,13
2812,9
2813,11
2814,19
2815,15
2816,17
2817,9
2818,9
2819,17
2820,11
2821,13
2822,19
2823,17
2824,17
2825,13
2826,11
2827,15
2828,9
2829,17
2830,17
2831,23
2832,13
2833,13
2834,15
2835,11
2836,15
2837,25
2838,23
2839,11
2840,19
2841,11
2842,9
2843,13
2844,13
2845,13
2846,11
2847,11
2848,13
2849,15
2850,17
2851,11
2852,15
2853,13
2854,13
2855,15
2856,19
2857,19
2858,11
2859,9
2860,11
2861,9
2862,9
2863,11
2864,17
2865,17
2866,11
2867,15
2868,15
2869,9
2870,13
2871,17
2872,11
2873,11
2874,19
2875,17
2876,11
2877,13
2878,11
2879,9
2880,15
2881,9
2882,15
2883,9
2884,15
2885,15
2886,35
2887,17
2888,15
2889,13
2890,19
2891,19
2892,11
2893,9
2894,15
2895,9
2896,15
2897,11
2898,11
2899,17
2900,13
2901,15
2902,15
2903,11
2904,11
2905,11
2906,17
2907,21
2908,17
2909,23
2910,15
2911,13
2912,11
2913,15
2914,13
2915,13
2916,11
2917,21
2918,13
2919,9
2920,9
2921,15
2922,17
2923,15
2924,13
2925,11
2926,15
2927,17
2928,17
2929,15
2930,11
2931,9
2932,11
2933,13
2934,9
2935,13
2936,13
2937,15
2938,15
2939,11
2940,17
2941,17
2942,9
2943,11
2944,13
2945,13
2946,15
2947,19
2948,11
2949,13
2950,11
2951,9
2952,9
2953,9
2954,15
2955,11
2956,29
2957,11
2958,13
2959,23
2960,13
2961,11
2962,17
2963,11
2964,17
2965,17
2966,11
2967,17
2968,19
2969,11
2970,15
2971,13
2972,21
2973,9
2974,11
2975,19
2976,15
2977,27
2978,13
2979,13
2980,11
2981,19
2982,9
2983,13
2984,17
2985,9
2986,13
2987,15
2988,21
2989,11
2990,17
2991,11
2992,15
2993,19
2994,25
2995,25
2996,13
2997,19
2998,15
2999,17
